Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
LPDI-EPFL_masif.data.masif_peptides.nn_models.pb_only,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.pb_only,custom_params,,0,0,0,0,4,4,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.sc05,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.sc05,custom_params,,0,0,0,0,8,8,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.sc05.all_feat,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.sc05.all_feat,custom_params,,0,0,0,0,5,5,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.sc05.all_feat.model_data,compute_roc_auc,,0,0,0,0,4,4,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.shape_only,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_peptides.nn_models.shape_only,custom_params,,0,0,0,0,4,4,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search.nn_models,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search.nn_models.sc05,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search.nn_models.sc05,custom_params,,0,0,0,0,8,8,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search.nn_models.sc05.all_feat,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search.nn_models.sc05.all_feat,custom_params,,0,0,0,0,5,5,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search.nn_models.sc05.all_feat.model_data,compute_roc_auc,,0,0,0,0,4,4,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search_ub.nn_models,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search_ub.nn_models.sc05,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search_ub.nn_models.sc05.all_feat,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_ppi_search_ub.nn_models.sc05.all_feat,custom_params,,0,0,0,0,5,5,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.all_feat_1l,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.all_feat_1l,custom_params,,0,0,0,0,5,5,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.all_feat_3l,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.all_feat_3l,custom_params,,0,0,0,0,6,6,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.hbond_only,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.hbond_only,custom_params,,0,0,0,0,4,4,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.hphob_only,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.hphob_only,custom_params,,0,0,0,0,5,5,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.pb_only,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.pb_only,custom_params,,0,0,0,0,4,4,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.shape_only,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.data.masif_site.nn_models.shape_only,custom_params,,0,0,0,0,4,4,-1,0,0
LPDI-EPFL_masif.source.data_preparation,00-pdb_download,,0,0,0,0,5,5,-1,0,0
LPDI-EPFL_masif.source.data_preparation,00b-generate_assembly,,12,1,1,1,5,5,0,0,0
LPDI-EPFL_masif.source.data_preparation,00c-save_ligand_coords,,0,0,0,0,6,6,-1,0,0
LPDI-EPFL_masif.source.data_preparation,01-pdb_extract_and_triangulate,,0,0,0,0,25,25,-1,0,0
LPDI-EPFL_masif.source.data_preparation,01b-helix_extract_and_triangulate,,25,6,1,1,22,22,0,0,0
LPDI-EPFL_masif.source.data_preparation,04-masif_precompute,,0,0,0,0,28,28,-1,0,0
LPDI-EPFL_masif.source.data_preparation,04b-make_ligand_tfrecords,,0,0,0,0,47,47,-1,0,0
LPDI-EPFL_masif.source.default_config,__init__,,0,0,0,0,0,0,-1,0,0
LPDI-EPFL_masif.source.default_config,chemistry,,0,0,0,0,78,78,-1,0,0
LPDI-EPFL_masif.source.default_config,global_vars,,1,0,0,0,5,5,-1,0,0
