Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
xiaomiwujiecao_DataAnalysisInAction.25,demo,,0,0,0,0,2,2,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.25,knn,,0,0,0,0,14,14,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.26.demo,index,,0,0,0,0,7,7,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.26.kmeans-master,kmeans1,,14,3,1,1,5,5,0,0,0
xiaomiwujiecao_DataAnalysisInAction.26.kmeans-master,kmeans2,,14,3,1,1,6,6,0,0,0
xiaomiwujiecao_DataAnalysisInAction.26.kmeans-master,kmeans3,,12,3,1,1,8,8,0,0,0
xiaomiwujiecao_DataAnalysisInAction.27.kmeans-master,kmeans1,,14,3,1,1,5,5,0,0,0
xiaomiwujiecao_DataAnalysisInAction.27.kmeans-master,kmeans2,,14,3,1,1,6,6,0,0,0
xiaomiwujiecao_DataAnalysisInAction.27.kmeans-master,kmeans3,,12,3,1,1,8,8,0,0,0
xiaomiwujiecao_DataAnalysisInAction.29,em,,0,0,0,0,12,12,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.29,here_em,,0,0,0,0,12,12,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.31,demo1,,0,0,0,0,2,2,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.31,demo2,,33,5,1,1,13,13,0,0,0
xiaomiwujiecao_DataAnalysisInAction.31,demo3,,0,0,0,0,6,6,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.33,demo1,,0,0,0,0,3,3,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.33,demo2,,17,3,2,2,18,18,1,0,0
xiaomiwujiecao_DataAnalysisInAction.33,email_pr,,14,2,2,2,18,18,1,0,0
xiaomiwujiecao_DataAnalysisInAction.33.PageRank,email_pr,,14,2,2,2,18,18,1,0,0
xiaomiwujiecao_DataAnalysisInAction.35,demo1,,0,0,0,0,5,5,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.35,demo2,,0,0,0,0,7,7,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.35,demo3-1,,0,0,0,0,15,15,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.35,demo3,,0,0,0,0,15,15,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.37,weibo,,34,4,4,4,6,6,1,0,0
xiaomiwujiecao_DataAnalysisInAction.38,constructor,,0,0,0,0,1,1,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.38,demo1,,0,0,0,0,0,0,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.38,demo2,,14,1,1,1,1,1,0,0,0
xiaomiwujiecao_DataAnalysisInAction.38,demo3,,5,2,1,1,1,1,0,0,0
xiaomiwujiecao_DataAnalysisInAction.38,demo4,,52,8,5,5,8,8,0.4,0,0
xiaomiwujiecao_DataAnalysisInAction.38,generate_word_cloud,,45,6,4,4,8,8,0.5,0,0
xiaomiwujiecao_DataAnalysisInAction.38.word_cloud,generate_word_cloud,,45,6,4,4,8,8,0.5,0,0
xiaomiwujiecao_DataAnalysisInAction.39,demo,,0,0,0,0,4,4,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.39,demo2,,0,0,0,0,1,1,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.39,demo3,,0,0,0,0,5,5,-1,0,0
xiaomiwujiecao_DataAnalysisInAction.39,demo4,,11,1,1,1,14,14,0,0,0
xiaomiwujiecao_DataAnalysisInAction.39.credit_default,credit_default_analysis,,11,1,1,1,14,14,0,0,0
xiaomiwujiecao_DataAnalysisInAction.40,credit_fraud_analysis,,35,4,3,3,17,17,1,0,0
